protID	geneID	protName	capUse_CN4	capUse_CN22	capUse_CN38	capUse_CN75	capUse_hGR	absUse_CN4	absUse_CN22	absUse_CN38	absUse_CN75	absUse_hGR	UB_CN4	UB_CN22	UB_CN38	UB_CN75	UB_hGR
P07702	YBR115C	LYS2	0.11276340318709324	0.12420664292897146	0.17122289045831482	0.23850067463417446	0.34365375456081504	0.034086674982829246	0.034086674982829246	0.034086674982829246	0.034086674982829246	0.0988513574502048	0.30228490821861576	0.27443520071886957	0.19907779206149914	0.14292066483716775	0.2876481229676525
P33315	YBR117C	TKL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38088	YBR121C	GRS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
Q00764	YBR126C	TPS1	0.016084847010432907	0.0198163685173826	0.02371741599897351	0.02639324613163998	0.11559841436858204	0.013323613666687401	0.013323613666687401	0.013323613666687401	0.013323613666687401	0.03863847963339346	0.8283332541519032	0.6723539509774529	0.5617649775702398	0.5048114809460734	0.334247488120346
P16140	YBR127C	VMA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5532102872696276	0.8353656507375792	0.6894931436089138	0.6539724497539716	0.5431983134887567
P38270	YBR128C	ATG14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38090	YBR132C	AGP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38113	YBR145W	ADH5	0.0	0.005005623420005001	0.0	0.0	0.0	0.0	6.552931858380284e-05	0.0	0.0	0.0	0.01996662885874232	0.013091140320687042	0.0051548774759131045	0.004703462581027407	0.009407047876184066
P38279	YBR147W	RTC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38115	YBR149W	ARA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3249191466852443	0.32292286888139143	0.18646254778311044	0.16035761599999998	0.09167513827773048
P33312	YBR153W	RIB7	5.311659714204637e-08	5.311659714204637e-08	5.311659714204637e-08	5.311659714204637e-08	1.5403813171193444e-07	5.311659714204637e-05	5.311659714204637e-05	5.311659714204637e-05	5.311659714204637e-05	0.00015403813171193444	1000.0	1000.0	1000.0	1000.0	1000.0
P38286	YBR159W	IFA38	1.0	0.6577261511705318	0.5569692108680334	0.42875310742765227	1.0	0.023147750106680166	0.029990421024164243	0.020186394627915088	0.01972280631101205	0.02900757879353351	0.023147750106680166	0.04559712422988102	0.03624328640438617	0.046000381033600025	0.02900757879353351
P38287	YBR161W	CSH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P20049	YBR166C	TYR1	0.41984340489130123	0.8043566398039246	1.0	1.0	0.9900990099009902	0.006616852265055508	0.013334897866221513	0.012130808774998305	0.029551588300729063	0.01918887156866097	0.015760286306673393	0.01657834001279845	0.012130808774998305	0.029551588300729063	0.019380760284347577
P38122	YBR176W	ECM31	0.009206230586896423	0.013306546430215739	2.3230985563338617e-07	0.019915418518784842	0.042903848377060086	0.00023230985563843685	0.00023230985564009124	0.00023230985563338618	0.00023230985612708965	0.0006736985813508348	0.025233981861055303	0.01745831323389632	1000.0	0.011664824211852127	0.015702521028650877
P38295	YBR177C	EHT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2716029534265431	0.25866300867668324	0.2837186911608831	0.25690502144691324	0.2722723100078059
P38125	YBR180W	DTR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38298	YBR183W	YPC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38127	YBR192W	RIM2	0.0	6.989336281678107e-05	0.4689401735665864	0.7360433551052784	0.0	0.0	0.06989336281678107	0.0011068950948585309	0.0009466875554804274	0.0	1000.0	1000.0	0.0023604185720321083	0.0012861845011086608	0.0029083229359291585
P12709	YBR196C	PGI1	0.008963475162564438	0.014669255170241374	0.032907792352147414	0.06648030971776389	0.08707973463386681	0.0181092889538683	0.03515587287250964	0.050020306674983986	0.08260269011668223	0.12942262994342527	2.020342403524579	2.396568364549839	1.5200140483358766	1.2425136174510083	1.4862542988629017
P38131	YBR199W	KTR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.03153404862657053	1000.0	1000.0	1000.0
P38139	YBR204C	LDH1	0.0	0.0	5.349351533560616e-07	5.349358098814841e-07	0.0	0.0	0.0	0.0005349351533560616	0.0005349358098814842	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38130	YBR205W	KTR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P32528	YBR208C	DUR1,2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.003356452156015594	0.0019317535629419244	1000.0	1000.0
P15807	YBR213W	MET8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P32327	YBR218C	PYC2	0.0	0.0	0.0	0.07761085394544338	0.39748329931912746	0.0	0.0	0.0	0.031107223940970492	0.2807522461745902	0.8713827532431541	0.8484072301194516	0.549871090543531	0.40081022639999997	0.7063246346588832
P32473	YBR221C	PDB1	0.39551933599234457	0.04138170592209804	0.09677002671490409	0.14487951316120584	0.2836079330162696	0.3580034154713199	0.046662430536250826	0.06420111546361058	0.07423331253557426	0.17574379068963683	0.905147695429609	1.1276101237608198	0.6634400923826821	0.5123796381961587	0.6196716319622662
P38137	YBR222C	PCS60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06388849631385549	0.017937699428856875	0.009124502874731712	0.006303301939518081	0.03481130255279839
P38138	YBR229C	ROT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.005901801436533137	0.002204367838556101	1000.0	1000.0
P38329	YBR235W	VHC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38142	YBR241C	YBR241C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38331	YBR242W	YBR242W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P07286	YBR243C	ALG7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38143	YBR244W	GPX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P33734	YBR248C	HIS7	0.11653110479638999	0.12899680802177899	0.22138815990822447	0.23828299406973225	0.44427575557987475	0.020544584974038976	0.020544584974038976	0.020544584974038976	0.020544584974038976	0.059579296424713026	0.17630129749422427	0.1592642894742819	0.0927989328	0.0862192665248562	0.13410431624149582
P32449	YBR249C	ARO4	0.007364285289969678	0.012968504755712172	0.02982349099996535	0.056324850670364614	0.031089873902350396	0.0030275563745528343	0.004158005680045455	0.003955392932568874	0.006886808145519097	0.008779913486202556	0.4111134014154006	0.32062336856637225	0.13262675830181883	0.12226944347928115	0.28240428101378673
P33317	YBR252W	DUT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05035819768572217	0.06508166348987457	0.039163354345233214	0.03518353434523322	0.036421948796839874
P38145	YBR256C	RIB5	0.09977387061005623	0.1306856196701532	0.238172441756096	0.2580264578480979	0.7667394104815286	0.005450686484172471	0.005450686484172471	0.005450686484172471	0.005450686484172471	0.015806990804100165	0.05463040023249429	0.04170838763997025	0.02288546249928582	0.021124525483279435	0.020615857992969267
P37292	YBR263W	SHM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24858991897871013	0.2864144082047665	0.17795012882984476	0.15097161481549723	0.19409452206730654
P38342	YBR265W	TSC10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38149	YBR281C	DUG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028068669989190078	0.034720604466947524	0.01779625794728532	0.014101725274589869	0.020162828066572994
P38152	YBR291C	CTP1	7.669873112333389e-05	8.184299963218009e-05	1.0	0.00018894194824392192	0.00027926943469260695	0.07669873112333389	0.08184299963218009	0.012772141853097618	0.1889419482439219	0.27926943469260695	1000.0	1000.0	0.012772141853097618	1000.0	1000.0
P38358	YBR293W	VBA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38359	YBR294W	SUL1	3.3740143174235047e-05	3.37401431742354e-05	3.374014317423405e-05	3.374014317433188e-05	9.784641520528156e-05	0.03374014317423504	0.0337401431742354	0.03374014317423405	0.03374014317433188	0.09784641520528156	1000.0	1000.0	1000.0	1000.0	1000.0
P38360	YBR295W	PCA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38361	YBR296C	PHO89	4.425262594451015e-05	4.416262860905343e-05	4.4225952843233085e-05	0.0002708515728900969	0.00012825552218912907	0.04425262594451015	0.04416262860905343	0.044225952843233086	0.2708515728900969	0.12825552218912906	1000.0	1000.0	1000.0	1000.0	1000.0
P38156	YBR298C	MAL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38158	YBR299W	MAL32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P25578	YCL004W	PGS1	0.0	0.006046388275433796	9.575612410054062e-05	8.189676823765046e-05	0.0	0.0	6.046388275433796	0.09575612410054062	0.08189676823765046	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
Q3E7B6	YCL005W-A	VMA9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P25605	YCL009C	ILV6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20933091689660316	0.19904459446052175	0.11746702390079918	0.106099310297682	0.14941132975708143
P04173	YCL018W	LEU2	0.003643594542965846	0.004386516788173058	0.006367753808635632	0.05617953051650661	0.015478843335161228	0.002406504749325647	0.002406504749325647	0.002406504749325647	0.015814189992723552	0.006978863773044375	0.6604754510821005	0.548614052	0.3779205072378999	0.2814938082844435	0.4508646816775656
P25376	YCL025C	AGP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P00815	YCL030C	HIS4	0.0887984781447076	0.09966583092553148	0.11999207747130669	0.12776831957661666	0.1972141386253177	0.06105817814264418	0.06105817814264418	0.06105817814264418	0.06105817814264418	0.1770687166136681	0.6876038803631598	0.612628998079249	0.5088517461266959	0.4778819847124189	0.8978500114034755
P25373	YCL035C	GRX1	0.0	0.000744618029488431	0.0005546318118476811	0.0006068023922064839	0.0	0.0	6.360362456347926e-05	3.432416924587133e-05	3.0411366569401282e-05	0.0	0.11393393676336086	0.08541778743549408	0.06188640556250279	0.050117413774223955	0.03548753049221944
P25568	YCL038C	ATG22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P17709	YCL040W	GLK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5031159319885723	0.9633382920000002	0.47690215626963683	0.35545412775026286	0.5782114966528925
P25576	YCL047C	POF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034291533003330825	0.0033168707417782833	0.0023088444515586954	0.0021898465887278304	0.0019985878545645016
