rxnID	rxnName	CN4_AVERAGE	CN4_STDEV	CN4_STDEV_percent	CN22_AVERAGE	CN22_STDEV	CN22_STDEV_percent	CN38_AVERAGE	CN38_STDEV	CN38_STDEV_percent	CN75_AVERAGE	CN75_STDEV	CN75_STDEV_percent	hGR_AVERAGE	hGR_STDEV	hGR_STDEV_percent
r_0032	3',5'-bisphosphate nucleotidase	0.0122557059338022	0.0008422412853929	6.8722380411394735	0.0138125373165282	0.004606511115993	33.35021662153916	0.0093780709918822	0.0099415298605342	106.008259791803	0.0085362549013127	0.0173041344298754	202.7134221028745	0.0293733157121285	0.004514468848879	15.369285827731671
r_0033	3',5'-cyclic-nucleotide phosphodiesterase	3.620592070218727e-05	0.0009670630564607	2671.008049803089	0.0002834178286543	0.0063317010459952	2234.0517800372263	0.0006491870207954	0.013236887350641	2038.9944540823897	0.0006486958682447	0.0173267188565767	2671.0080493435685	0.000354511523555	0.0072672039901197	2049.920385448632
r_0034	3',5'-cyclic-nucleotide phosphodiesterase	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	
r_0035	3',5'-cyclic-nucleotide phosphodiesterase	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	
r_0036	3',5'-cyclic-nucleotide phosphodiesterase	4.137479341764102e-05	0.0010336454097653	2498.249113492073	0.0001134145388715	0.0040086061120577	3534.472874415273	0.0002705086965204	0.0085508130205271	3161.0122448985267	0.0005031721121232	0.0149135902136779	2963.9143057323777	0.0001827893131994	0.005274033434605	2885.3073203740264
r_0037	3',5'-cyclic-nucleotide phosphodiesterase	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	
r_0038	3,4-dihydroxy-2-butanone-4-phosphate synthase	0.0001900123675581	6.94328735671214e-08	0.0365412391095386	0.0001902144416067	9.579265081896172e-07	0.5036034593894017	0.0001901577565461	7.521167585023242e-07	0.3955225241205131	0.0001905794415295	2.709490135310012e-06	1.4217116566008314	0.0005512527134488	1.1160132969557157e-06	0.2024503952050569
r_0039	3-dehydroquinate dehydratase	0.034192068531329	0.0004093854804803	1.1973112422408922	0.038109055947256	0.0038232082163731	10.032282672298658	0.0232609531082782	0.0042843373347381	18.418580334154218	0.0201311357757329	0.0092223833945058	45.81154037827775	0.0823147159627841	0.0052669670977661	6.398572887194785
r_0040	3-dehydroquinate synthase	0.034192068531329	0.0004093854804803	1.1973112422408922	0.038109055947256	0.0038232082163731	10.032282672298658	0.0232609531082782	0.0042843373347381	18.418580334154218	0.0201311357757329	0.0092223833945058	45.81154037827775	0.0823147159627841	0.0052669670977661	6.398572887194785
r_0041	3-dehydrosphinganine reductase	-3.239994016719648e-10	2.177552657111911e-09	-672.085394563965	-3.103394707926462e-10	1.906644279412226e-09	-614.3737612693661	-1.9498952135345587e-10	1.700193915892956e-09	-871.9411710391498	-3.855228371937607e-10	3.815879031053757e-09	-989.7932529314538	-2.2705103753414206e-10	1.895628796351014e-09	-834.8910522225493
r_0042	3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	9.424938999744384e-05	0.0017778955002888	1886.3734824565613	5.069309585600381e-05	0.001504563959164	2967.9859431703185	9.098900005110512e-05	0.0014348869726115	1576.9894952198435	0.000106523180679	0.0014955969884013	1404.0108255005896	0.00017927951701	0.003818409169789	2129.863597063597
r_0043	3-hexaprenyl-4,5-dihydroxybenzoate hydroxylase	-1.747333333333313e-10	3.745911746879154e-10	-214.378772236505	-6.931783999838887e-11	2.856862469952378e-10	-412.13956897946906	-1.8746666666666474e-10	3.95528877660084e-10	-210.9862434175434	-1.6006666662088363e-10	1.38187654744559e-09	-863.3131285969436	-4.379999999999978e-11	1.9430846050090063e-10	-443.6266221481772
r_0044	3-hexaprenyl-4-hydroxy-5-methoxybenzoate decarboxylase	-3.802333333499095e-10	1.7540711120863143e-10	-46.13143978284859	-3.8223333333333565e-10	1.1281844825702723e-10	-29.51559647432455	-3.4800000000555326e-10	6.885777169518777e-11	-19.78671600404855	-3.3526666666670194e-10	5.885254126383592e-11	-17.553949472210103	-4.4026666666668684e-10	3.0999289096981135e-10	-70.41025688290367
r_0045	3-hydroxy-L-kynurenine hydrolase	0.0005766905402024	2.1069469228226258e-07	0.036535139315501	0.0005773032627423	2.907255444335061e-06	0.5035924152801105	0.0005771308945803	2.282553886364004e-06	0.3955002076303353	0.0005784107319191	8.223037538866229e-06	1.4216606098545217	0.0016730523208413	3.387597648436645e-06	0.2024800782520049
r_0057	3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)	0.0001371648309322	0.0009535145142018	695.1596176084566	0.0006484417374164	0.0045557436221347	702.5679192530047	0.0012986197179003	0.0094872059822699	730.5607524279288	0.0025872574668565	0.0167649836733721	647.982811457141	0.0006687809862638	0.0038064355580487	569.1602536898152
r_0058	3-hydroxyanthranilate 3,4-dioxygenase	0.0005766905389307	2.1069494833223858e-07	0.0365351837959532	0.0005773031666039	2.907277122964032e-06	0.5035962542984881	0.0005771308943803	2.282553928640317e-06	0.3955002150926482	0.0005784103754186	8.223114091181099e-06	1.421674721036903	0.0016730522430076	3.3876153425075823e-06	0.2024811452640414
r_0059	3-isopropylmalate 3-methyltransferase	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	
r_0060	3-isopropylmalate dehydratase	-0.0370582516999751	0.0001371350101221	-0.3700525627393886	-0.0409930980273102	0.0025260690380358	-6.162181341729643	-0.0245761484883616	0.0013347904394137	-5.431243386431524	-0.020427378605908	0.00521997001362	-25.553792849907477	-0.0885199668204842	0.0047532655490392	-5.369710043699804
r_0061	3-isopropylmalate dehydrogenase	0.0370582516999751	0.0001371350101221	0.3700525627393886	0.0409930980273102	0.0025260690380358	6.162181341729643	0.0245761484883616	0.0013347904394137	5.431243386431524	0.020427378605908	0.00521997001362	25.553792849907477	0.0885199668204842	0.0047532655490392	5.369710043699804
r_0062	3-methyl-2-oxobutanoate decarboxylase	1.3316228241172013e-05	0.0001739637501851	1306.4040885634092	0.0003635437229148	0.0038869633551847	1069.1873109565297	0.0001348477755288	0.0016737056645529	1241.1815159639557	0.0009109610168525	0.0095176534666985	1044.7926190719916	0.0006877168212967	0.0073749624512934	1072.383606582051
r_0063	3-methyl-2-oxobutanoate hydroxymethyltransferase	1.8061004567700336e-05	1.755143441611163e-08	0.0971786167835868	1.8069455161281047e-05	9.103950974857755e-08	0.5038309618967128	1.8064204162204942e-05	7.150337868275085e-08	0.3958291106582744	1.8104393597487832e-05	2.571457642407712e-07	1.4203500540136995	5.236831130439995e-05	1.0609742404520452e-07	0.2025985207514038
r_0064	3-methyl-2-oxopentanoate decarboxylase	1.0756234140637929e-05	0.0001383946049671	1286.6455225647796	0.0001724021092862	0.0022514634740695	1305.9373132910212	0.0001041411152957	0.0012781060030743	1227.2828070299329	0.0004074738873928	0.0053576403781376	1314.842630141971	0.000279719650917	0.003817088969833	1364.6123743252738
r_0065	3-phosphoshikimate 1-carboxyvinyltransferase	0.034192068531329	0.0004093854804803	1.1973112422408922	0.038109055947256	0.0038232082163731	10.032282672298658	0.0232609531082782	0.0042843373347381	18.418580334154218	0.0201311357757329	0.0092223833945058	45.81154037827775	0.0823147159627841	0.0052669670977661	6.398572887194785
r_0066	4-amino-4-deoxychorismate synthase	8.149274517588185e-06	5.6836917947890805e-05	697.4475804591247	5.5068759182479945e-05	0.0012251398868558	2224.745763375843	2.5353860070966628e-05	0.0005043585248072	1989.2770702194016	0.0001079172167137	0.0025650110905364	2376.8321391572376	9.144486576963514e-05	0.0016527116024112	1807.331213733416
r_0067	4-aminobenzoate synthase	8.149274517588185e-06	5.683691794789081e-05	697.4475804591248	5.5068759182479945e-05	0.0012251398868558	2224.745763375843	2.5353860070966628e-05	0.0005043585248072	1989.2770702194016	0.0001079172167137	0.0025650110905364	2376.8321391572376	9.144486576963514e-05	0.0016527116024112	1807.331213733416
r_0068	4-aminobutyrate transaminase	8.194203536266445e-05	0.0022587480237331	2756.519305062708	0.0014265476567266	0.0205810759452108	1442.7191302137014	0.0011887647968001	0.0261262097754075	2197.761058010205	0.0028376570774809	0.0558300652804226	1967.4704784971705	0.000605008891213	0.0151085820974373	2497.249596967797
r_0069	4-hydroxy-L-threonine synthase	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	
r_0070	4-hydroxybenzoate formation	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	
r_0072	4-methyl-2-oxopentanoate decarboxylase	9.83795705672618e-06	0.0001366564500896	1389.0734560203005	0.0001965119665658	0.0025213091488813	1283.030846895735	0.0001055209040767	0.0013328953822953	1263.157659572254	0.0003615384816748	0.0052164089322202	1442.836432806712	0.000384628763417	0.0047532010102089	1235.7892758673388
r_0073	4PP-IP5 depyrophosphorylation to IP6	-1.2e-12	4.897999395632944e-11	-4081.666163027453	-2.2000000000000003e-12	4.6857220572968e-11	-2129.873662407636	-1e-12	3.1610122428866976e-11	-3161.0122428866985	-4e-13	1.999799949987217e-11	-4999.499874968042	-4.4e-12	6.619302307087286e-11	-1504.3868879743834
r_0074	4PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	1.2e-12	4.897999395632944e-11	4081.666163027453	2.2000000000000003e-12	4.6857220572968e-11	2129.873662407636	1e-12	3.1610122428866976e-11	3161.0122428866985	4e-13	1.999799949987217e-11	4999.499874968042	4.4e-12	6.619302307087286e-11	1504.3868879743834
r_0075	5'-methylthioadenosine phosphorylase	7.250887600791666e-05	0.0006048230243935	834.1365329224924	0.0001806992151133	0.0018491950596152	1023.3553358022502	0.0046141578947568	0.0154141163715698	334.0613113626902	0.0006937764298442	0.0072711532311674	1048.0542316491465	0.0002569637902746	0.0021824611786477	849.326349177601
r_0076	5'-nucleotidase (CMP)	0.0001104592252509	0.0020640114026354	1868.5731299916276	0.0002950565281206	0.0076737627170089	2600.777134431505	0.0011672109987057	0.0215601488401714	1847.1509319290328	0.0016171600745635	0.033359543895499	2062.8473594058246	0.0006686878817407	0.0121893834894459	1822.8808719718384
r_0077	5'-nucleotidase (IMP)	0.0001120044537798	0.0020946025993983	1870.1065258674116	0.0006037095628734	0.0101932210971962	1688.4312795511069	0.0010601932748451	0.0209327142728232	1974.424359169902	0.0024005205063906	0.0378289619019831	1575.864976003124	0.0006832260322021	0.0119902199103908	1754.941899936833
r_0078	5'-nucleotidase (UMP)	6.255021189018619e-05	0.0014682067748418	2347.2450859470105	0.0004146985440636	0.0094723951376135	2284.164068866119	0.0002885491116014	0.0105127712812012	3643.321312914208	0.0011419185913605	0.0276660873823165	2422.772305454265	0.0001929443854537	0.0062986624746076	3264.496377956697
r_0079	5'-phosphoribosylformyl glycinamidine synthetase	0.0097346017599899	8.943258177695598e-05	0.9187081709344472	0.0098921436618746	0.0019227636909539	19.437280297135988	0.009771257365286	0.0006722960190162	6.880342967985633	0.0102384756158324	0.0059850509672453	58.45646551123525	0.0283260258235556	0.0016125026992067	5.692654201655705
r_0080	5,10-methylenetetrahydrofolate reductase (NADPH)	0.0217317080769523	0.0004226207669049	1.9447195103504824	0.023996553043602	0.0078144923629789	32.56506194360466	0.019616661991839	0.0040765490909825	20.781053844321004	0.0216315003446712	0.0188131711166791	86.97118007033477	0.0600462337841866	0.0083376840165123	13.885440419925418
r_0081	5-aminolevulinate synthase	9.782443252817374e-06	0.0001380966164727	1411.6781759296514	0.000152962910934	0.0020916486920836	1367.4221282216222	0.0001292306685852	0.0015035425351026	1163.4564392208115	0.0004775676901467	0.00551669133398	1155.1642725839615	0.000354081216675	0.0034440530935147	972.6731979333492
r_0082	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate diphosphohydrolase	5.172334857485116e-05	0.0014923773432258	2885.306895910169	0.0001890238512727	0.0066809962543027	3534.4726124863514	0.0002705135455764	0.0110414597173395	4081.666111695359	0.0009267188085784	0.0267386853863131	2885.307294812608	0.0002030992144907	0.0071784862339189	3534.472672343529
r_0083	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate synthase	8.619528125226137e-05	0.0017220001262786	1997.789323569812	0.0004182240770877	0.0084256185604943	2014.6182446415253	0.0006075577764118	0.0139669791324334	2298.872580468063	0.0017561205250165	0.0320503201904231	1825.0638116151704	0.0004315850540501	0.0089663135415264	2077.531058451542
r_0084	5-formethyltetrahydrofolate cyclo-ligase	-1.9940875349800144e-10	1.1895117056837678e-09	-596.5193025970594	1.4100209847907818e-10	1.212997576676504e-09	860.2691660340699	1.665841985597903e-10	6.012832215760289e-10	360.9485333989925	-2.2420256415149828e-10	9.078068067956093e-10	-404.90473881564776	3.450100586300349e-11	6.25718843821763e-10	1813.624931129156
r_0085	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	
r_0086	5-methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase	7.250887600791666e-05	0.0006048230243935	834.1365329224924	0.0001806992041854	0.0018491950605767	1023.3553982223495	0.0046141578947568	0.0154141163715698	334.0613113626902	0.0006937764094469	0.0072711532330629	1048.0542627356983	0.0002569637398459	0.002182461162807	849.3265096916375
r_0087	5-methylthioribose-1-phosphate isomerase	7.250887600791666e-05	0.0006048230243935	834.1365329224924	0.0001806992151133	0.0018491950596152	1023.3553358022502	0.0046141578947568	0.0154141163715698	334.0613113626902	0.0006937764298442	0.0072711532311674	1048.0542316491465	0.0002569637902746	0.0021824611786477	849.326349177601
r_0088	5PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	-1.2e-12	4.897999395632944e-11	-4081.666163027453	-2.2000000000000003e-12	4.6857220572968e-11	-2129.873662407636	-1e-12	3.1610122428866976e-11	-3161.0122428866985	-4e-13	1.999799949987217e-11	-4999.499874968042	-4.4e-12	6.619302307087286e-11	-1504.3868879743834
r_0089	5PP-IP5 pyrophosphorylation to 5,6-PP2-IP4	3.44719338774231e-05	0.0008611979060813	2498.2581747333243	0.000229200228015	0.0051421788583751	2243.531301389773	0.0003370442318354	0.0085641730653585	2540.964139549559	0.0008294017168381	0.0177144935089941	2135.815871773876	0.0002284858439594	0.0053811656334983	2355.141806707724
r_0090	6-phosphofructo-2-kinase	4.310275707523653e-05	0.0013624836496624	3161.012756757516	0.0001417685562738	0.0057865145352993	4081.662878841264	0.0003603369330639	0.0127360289633455	3534.477816373629	0.0004633592022116	0.0189127757699444	4081.6661630272138	0.0002030992175399	0.0071784867520214	3534.4728743762894
r_0091	6-phosphogluconolactonase	0.7563856976177095	0.3272473564815203	43.26461453623583	0.8629879866775434	0.5492440596348317	63.64446181335517	0.7633151539457396	0.660347684741559	86.51049063130483	0.9521089787852416	0.8887621821608386	93.34668635251975	2.4232566606306056	0.705607716466644	29.11815854796921
r_0092	6PP-IP5 depyrophosphorylation to IP6	-3.1220000000000705e-10	5.031717364471621e-10	-161.16967855450056	-2.2180000000000028e-10	4.697327855046326e-10	-211.7821395422146	-2.1519999999999976e-10	4.6403881993353076e-10	-215.63142190219853	-8.134000000000234e-10	4.0916246502403227e-10	-50.30273727858625	-3.4400000000000946e-10	5.111910242293264e-10	-148.60204192712564
r_0093	6PP-IP5 pyrophosphorylation to 5,6-PP2-IP4	3.1220000000000705e-10	5.031717364471621e-10	161.16967855450056	2.2180000000000028e-10	4.697327855046326e-10	211.7821395422146	2.1519999999999976e-10	4.6403881993353076e-10	215.63142190219853	8.134000000000234e-10	4.0916246502403227e-10	50.30273727858625	3.4400000000000946e-10	5.111910242293264e-10	148.60204192712564
r_0094	8-amino-7-oxononanoate synthase	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	
r_0095	acetaldehyde condensation	1.6238987519314004e-06	6.628046534432545e-05	4081.563906955043	2.665224039434101e-05	0.0011431851598189	4289.264778137193	9.62993714521841e-06	0.0004814467332067	4999.47949759804	0.0001246227694973	0.0039393425606759	3161.013494216341	7.616255769517936e-05	0.0031086870367976	4081.647374868107
r_0096	acetohydroxy acid isomeroreductase	0.0692426839572674	0.0002275971554742	0.3286948778800598	0.0768856859755258	0.0050905465817926	6.6209288727852655	0.0459772596896489	0.0021773271611445	4.735661011207893	0.0389493809757707	0.011598469752738	29.7783160147093	0.1659604886892058	0.0097524266349906	5.876354493781932
r_0097	acetolactate synthase	0.0692426839572674	0.0002275971554742	0.3286948778800598	0.0768856859755258	0.0050905465817926	6.6209288727852655	0.0459772596896488	0.0021773271611444	4.73566101120773	0.0389493809757707	0.011598469752738	29.7783160147093	0.1659604886892058	0.0097524266349906	5.876354493781932
r_0099	acetyl-CoA ACP transacylase	-2.0999999999999976e-11	1.8911941526623583e-10	-900.5686441249336	9.537999999999743e-10	2.743731330200085e-10	28.766317154541397	-1.3200000000000008e-11	1.1414186643442711e-10	-864.7111093517202	9.43599999999978e-10	2.9535823553350373e-10	31.30121190478069	9.815999999999646e-10	1.8348889240150037e-10	18.69283744921628
r_0100	acetyl-CoA C-acyltransferase (palmitoyl-CoA)	7.339988207337173e-05	0.0008573886696566	1168.1063312875003	0.0002601950092899	0.0035627129577273	1369.2472301639575	0.0011861893793494	0.0077368351567431	652.2428282899119	0.000836525226316	0.0117546806674825	1405.179461144069	0.0005484557611719	0.0053153186290302	969.1426374431136
r_0101	acetyl-CoA C-acyltransferase (tetracosanoyl-CoA)	6.876007561562153e-06	0.0001304220947741	1896.7706711548408	3.5136921348413514e-05	0.000690031207372	1963.8351366352692	9.085277310901004e-05	0.0013996266382512	1540.5436624062936	0.0001898687560532	0.0029238069953091	1539.9094912112243	2.9759429499478725e-05	0.000664754711989	2233.761611595075
r_0102	acetyl-CoA C-acyltransferase (myristoyl-CoA)	5.498681933516392e-05	0.0004281279397621	778.6010264615508	0.000572445769558	0.0044745847658563	781.6609020118458	0.0024416967644978	0.0132955973309927	544.5228713208885	0.0012241438585098	0.0087537669599871	715.0929932894754	0.0005064508094248	0.0034034741565504	672.0246257312929
r_0103	acetyl-CoA C-acetyltransferase	-3.304895897487108e-05	0.0003861032913392	-1168.2767122343398	-0.0001798202786731	0.0019860153107274	-1104.4445739835437	-0.0003684345244005	0.0041195988388082	-1118.1359416604787	-0.0005029635204647	0.0062187373912391	-1236.419171214094	-0.0001063129142608	0.0017215164930277	-1619.2919787743924
r_0104	acetyl-CoA C-acetyltransferase	0.0210519791619938	0.0002052585277784	0.9750082222627946	0.0215618686847178	0.0034139019239999	15.833052199318864	0.0212803360450381	0.0017782736426183	8.356417111340404	0.0220467266995573	0.007022500051122	31.852801310695316	0.0615530331516063	0.004303785708988	6.9919961513314535
